ID_EV,PERMNO,DCLRDT,DATE,RELAY ,RET,AR ,CAR
302,77517,2004/5/11,2004/5/20,7,2.713181265,2.673982655,-4.64210906
302,77517,2004/5/11,2004/5/21,8,-1.283019409,-1.729787209,-6.371896269
302,77517,2004/5/11,2004/5/24,9,0.076454348,-0.294452952,-6.666349221
302,77517,2004/5/11,2004/5/25,10,0,-1.63258,-8.298929221
302,77517,2004/5/11,2004/5/26,11,-0.45836838,-0.72667168,-9.0256009
303,77530,2005/5/19,2005/5/4,-11,0.240274612,-1.065961388,-1.065961388
303,77530,2005/5/19,2005/5/5,-10,2.396931872,2.527328672,1.461367284
303,77530,2005/5/19,2005/5/6,-9,-0.983150676,-0.975140566,0.486226718
303,77530,2005/5/19,2005/5/9,-8,3.971631825,3.327882625,3.814109343
303,77530,2005/5/19,2005/5/10,-7,-1.500681788,-0.522439088,3.291670255
303,77530,2005/5/19,2005/5/11,-6,2.308402583,1.982393183,5.274063438
303,77530,2005/5/19,2005/5/12,-5,-0.361010479,0.694717521,5.968780959
303,77530,2005/5/19,2005/5/13,-4,-1.132246386,-0.619786686,5.348994273
303,77530,2005/5/19,2005/5/16,-3,4.44342345,3.47138855,8.820382823
303,77530,2005/5/19,2005/5/17,-2,-0.263155554,-0.931212154,7.889170668
303,77530,2005/5/19,2005/5/18,-1,3.034303151,1.895231151,9.78440182
303,77530,2005/5/19,2005/5/19,0,9.987196326,9.495650626,19.28005245
303,77530,2005/5/19,2005/5/20,1,-3.065583669,-2.926858669,16.35319378
303,77530,2005/5/19,2005/5/23,2,-2.962369099,-3.423154099,12.93003968
303,77530,2005/5/19,2005/5/24,3,0.123765215,0.079890725,13.0099304
303,77530,2005/5/19,2005/5/25,4,-1.400907058,-0.972318258,12.03761214
303,77530,2005/5/19,2005/5/26,5,0.250729057,-0.439753243,11.5978589
303,77530,2005/5/19,2005/5/27,6,1.375572849,1.099843649,12.69770255
303,77530,2005/5/19,2005/5/31,7,-1.069079898,-0.644718998,12.05298355
303,77530,2005/5/19,2005/6/1,8,1.039069053,0.142868553,12.19585211
303,77530,2005/5/19,2005/6/2,9,0.493627507,0.270585307,12.46643741
303,77530,2005/5/19,2005/6/3,10,0.327465916,0.910606116,13.37704353
304,77551,1993/2/26,1993/2/11,-10,-1.785714366,-2.079157966,-2.079157966
304,77551,1993/2/26,1993/2/12,-9,-9.090909362,-8.524923662,-10.60408163
304,77551,1993/2/26,1993/2/16,-8,0,2.586904,-8.017177627
304,77551,1993/2/26,1993/2/17,-7,11.99999973,12.39540433,4.378226704
304,77551,1993/2/26,1993/2/18,-6,-3.571428731,-3.432830531,0.945396173
304,77551,1993/2/26,1993/2/19,-5,0,-0.432436,0.512960173
304,77551,1993/2/26,1993/2/22,-4,0,0.1206776,0.633637773
304,77551,1993/2/26,1993/2/23,-3,-3.703703731,-3.675558451,-3.041920678
304,77551,1993/2/26,1993/2/24,-2,7.692307979,6.311687979,3.269767301
304,77551,1993/2/26,1993/2/25,-1,-3.571428731,-3.973944631,-0.70417733
304,77551,1993/2/26,1993/2/26,0,-5.555555597,-5.872612497,-6.576789827
304,77551,1993/2/26,1993/3/1,1,0,0.1303902,-6.446399627
304,77551,1993/2/26,1993/3/2,2,3.921568766,2.767090766,-3.679308861
304,77551,1993/2/26,1993/3/3,3,-1.886792481,-2.374696981,-6.054005842
304,77551,1993/2/26,1993/3/4,4,-3.846153989,-3.483430389,-9.537436231
304,77551,1993/2/26,1993/3/5,5,7.999999821,8.130846821,-1.40658941
304,77551,1993/2/26,1993/3/8,6,-11.11111119,-12.63721519,-14.0438046
304,77551,1993/2/26,1993/3/9,7,6.666667014,6.569968504,-7.4738361
304,77551,1993/2/26,1993/3/10,8,-5.882352963,-6.362229263,-13.83606536
304,77551,1993/2/26,1993/3/11,9,6.25,6.5887772,-7.247288163
304,77551,1993/2/26,1993/3/12,10,5.882352963,6.591167163,-0.656121
305,77584,2003/9/15,2003/9/2,-9,0.050026161,-1.278544839,-1.278544839
305,77584,2003/9/15,2003/9/3,-8,0.600004196,0.136604096,-1.141940743
305,77584,2003/9/15,2003/9/4,-7,1.888663694,1.638018094,0.496077351
305,77584,2003/9/15,2003/9/5,-6,-2.341461182,-1.802834182,-1.30675683
305,77584,2003/9/15,2003/9/8,-5,0.399600016,-0.633575984,-1.940332814
305,77584,2003/9/15,2003/9/9,-4,-0.995028671,-0.242841371,-2.183174185
305,77584,2003/9/15,2003/9/10,-3,-0.502514467,0.829076533,-1.354097652
305,77584,2003/9/15,2003/9/11,-2,1.060611103,0.471277103,-0.882820549
305,77584,2003/9/15,2003/9/12,-1,0.849575549,0.608244749,-0.2745758
305,77584,2003/9/15,2003/9/15,0,-0.941528939,-0.601535539,-0.876111338
305,77584,2003/9/15,2003/9/16,1,2.051024698,0.703440698,-0.172670641
305,77584,2003/9/15,2003/9/17,2,-1.862741075,-1.633748575,-1.806419216
305,77584,2003/9/15,2003/9/18,3,0.849151239,-0.342571761,-2.148990977
305,77584,2003/9/15,2003/9/19,4,-0.445765955,-0.302074755,-2.451065733
305,77584,2003/9/15,2003/9/22,5,-0.049752381,1.174442619,-1.276623114
305,77584,2003/9/15,2003/9/23,6,-0.447984831,-1.074106031,-2.350729145
305,77584,2003/9/15,2003/9/24,7,0.050001143,1.815158143,-0.535571002
305,77584,2003/9/15,2003/9/25,8,-0.549728191,0.257583909,-0.277987093
305,77584,2003/9/15,2003/9/26,9,-3.517582268,-2.678788468,-2.95677556
305,77584,2003/9/15,2003/9/29,10,0.520825386,-0.449794114,-3.406569674
305,77584,2003/9/15,2003/9/30,11,-0.207248749,0.698090251,-2.708479423
306,77628,2004/12/14,2004/11/29,-11,0.993986614,1.220266514,1.220266514
306,77628,2004/12/14,2004/11/30,-10,-0.388504332,-0.059463932,1.160802582
306,77628,2004/12/14,2004/12/1,-9,1.898074709,0.491020709,1.651823291
306,77628,2004/12/14,2004/12/2,-8,0.612405408,0.773935108,2.425758399
306,77628,2004/12/14,2004/12/3,-7,-0.431148848,-0.556334548,1.869423852
306,77628,2004/12/14,2004/12/6,-6,-1.706567034,-1.579393034,0.290030817
306,77628,2004/12/14,2004/12/7,-5,-1.528893877,-0.369395877,-0.079365059
306,77628,2004/12/14,2004/12/8,-4,0.789471716,0.380537716,0.301172656
306,77628,2004/12/14,2004/12/9,-3,-0.652741548,-1.069045448,-0.767872791
306,77628,2004/12/14,2004/12/10,-2,0.840997882,0.873128322,0.105255531
306,77628,2004/12/14,2004/12/13,-1,1.172793284,0.321595384,0.426850915
306,77628,2004/12/14,2004/12/14,0,0.20608406,-0.22391554,0.202935375
306,77628,2004/12/14,2004/12/15,1,-1.182526723,-1.559449323,-1.356513947
306,77628,2004/12/14,2004/12/16,2,-0.754414964,-0.428081764,-1.784595712
306,77628,2004/12/14,2004/12/17,3,0.786367524,1.216442324,-0.568153387
306,77628,2004/12/14,2004/12/20,4,-0.520158,-0.44057916,-1.008732547
306,77628,2004/12/14,2004/12/21,5,-0.130716956,-1.030358856,-2.039091403
306,77628,2004/12/14,2004/12/22,6,2.408372052,2.060708952,0.021617549
306,77628,2004/12/14,2004/12/23,7,-0.051125913,-0.160979313,-0.139361764
306,77628,2004/12/14,2004/12/27,8,-0.255750585,0.141394215,0.00203245
306,77628,2004/12/14,2004/12/28,9,0.94871521,0.14264161,0.14467406
306,77628,2004/12/14,2004/12/29,10,0.254006335,0.190648085,0.335322145
307,77649,2005/5/17,2005/5/2,-11,2.280401252,1.750712752,1.750712752
307,77649,2005/5/17,2005/5/3,-10,0.247734832,0.345490952,2.096203704
307,77649,2005/5/17,2005/5/4,-9,1.935746707,0.629510707,2.725714411
307,77649,2005/5/17,2005/5/5,-8,0,0.1303968,2.856111211
307,77649,2005/5/17,2005/5/6,-7,-0.60605905,-0.59804894,2.258062271
307,77649,2005/5/17,2005/5/9,-6,-0.203256682,-0.847005882,1.411056389
307,77649,2005/5/17,2005/5/10,-5,-1.018329989,-0.040087289,1.3709691
307,77649,2005/5/17,2005/5/11,-4,-0.205758191,-0.531767591,0.839201509
307,77649,2005/5/17,2005/5/12,-3,-1.030927803,0.024800197,0.864001706
307,77649,2005/5/17,2005/5/13,-2,0,0.5124597,1.376461406
307,77649,2005/5/17,2005/5/16,-1,1.875003241,0.902968341,2.279429747
307,77649,2005/5/17,2005/5/17,0,-11.57464162,-12.24269822,-9.963268468
307,77649,2005/5/17,2005/5/18,1,6.475483626,5.336411626,-4.626856842
307,77649,2005/5/17,2005/5/19,2,0.477839727,-0.013705973,-4.640562815
307,77649,2005/5/17,2005/5/20,3,0.778211467,0.916936467,-3.723626348
307,77649,2005/5/17,2005/5/23,4,3.303305432,2.842520432,-0.881105916
307,77649,2005/5/17,2005/5/24,5,-1.702657156,-1.746531646,-2.627637562
307,77649,2005/5/17,2005/5/25,6,1.436418016,1.865006816,-0.762630746
307,77649,2005/5/17,2005/5/26,7,0.666384539,-0.024097761,-0.786728508
307,77649,2005/5/17,2005/5/27,8,-0.497301854,-0.773031054,-1.559759562
307,77649,2005/5/17,2005/5/31,9,0.791339204,1.215700104,-0.344059458
307,77649,2005/5/17,2005/6/1,10,0.495863333,-0.400337167,-0.744396625
308,77669,2004/7/22,2004/7/7,-11,1.013510954,0.819375254,0.819375254
308,77669,2004/7/22,2004/7/8,-10,-2.97658667,-2.05621677,-1.236841516
308,77669,2004/7/22,2004/7/9,-9,1.826958545,1.499125545,0.262284029
308,77669,2004/7/22,2004/7/12,-8,-1.117135491,-1.12273481,-0.860450782
308,77669,2004/7/22,2004/7/13,-7,1.163985487,1.111885467,0.251434685
308,77669,2004/7/22,2004/7/14,-6,-0.778340269,-0.514259169,-0.262824484
308,77669,2004/7/22,2004/7/15,-5,-1.227832958,-0.897734058,-1.160558542
308,77669,2004/7/22,2004/7/16,-4,-4.143642634,-3.677938434,-4.838496976
308,77669,2004/7/22,2004/7/19,-3,-0.828528591,-0.768702091,-5.607199066
308,77669,2004/7/22,2004/7/20,-2,3.160184994,2.413387894,-3.193811172
308,77669,2004/7/22,2004/7/21,-1,-3.309861198,-1.863456198,-5.05726737
308,77669,2004/7/22,2004/7/22,0,-1.675160602,-1.756958242,-6.814225612
308,77669,2004/7/22,2004/7/23,1,2.555557527,3.574200527,-3.240025085
308,77669,2004/7/22,2004/7/26,2,-1.155650709,-0.687446309,-3.927471394
308,77669,2004/7/22,2004/7/27,3,3.580560908,2.542078908,-1.385392486
308,77669,2004/7/22,2004/7/28,4,-1.622578502,-1.606388912,-2.991781398
308,77669,2004/7/22,2004/7/29,5,1.254931465,0.589933065,-2.401848333
308,77669,2004/7/22,2004/7/30,6,0.814445969,0.667376469,-1.734471864
308,77669,2004/7/22,2004/8/2,7,-1.22935893,-1.58253333,-3.317005195
308,77669,2004/7/22,2004/8/3,8,0,0.6661959,-2.650809295
308,77669,2004/7/22,2004/8/4,9,-1.813656464,-1.586464864,-4.237274159
308,77669,2004/7/22,2004/8/5,10,-4.961973056,-3.370054056,-7.607328215
308,77669,2004/7/22,2004/8/6,11,-1.829266548,-0.334883548,-7.942211763
309,77679,2003/4/23,2003/4/8,-10,4.961026087,5.135846587,5.135846587
309,77679,2003/4/23,2003/4/9,-9,-0.742745493,0.427889507,5.563736095
309,77679,2003/4/23,2003/4/10,-8,-0.340137351,-0.864773051,4.698963043
309,77679,2003/4/23,2003/4/11,-7,-1.023888215,-0.736479515,3.962483528
309,77679,2003/4/23,2003/4/14,-6,2.068966813,0.280283813,4.242767341
309,77679,2003/4/23,2003/4/15,-5,-1.621619985,-2.255705585,1.987061757
309,77679,2003/4/23,2003/4/16,-4,-3.502748907,-2.479329907,-0.49226815
309,77679,2003/4/23,2003/4/17,-3,2.277577855,0.759510855,0.267242705
309,77679,2003/4/23,2003/4/21,-2,1.87891759,1.91730518,2.184547885
309,77679,2003/4/23,2003/4/22,-1,0.54644756,-1.47107644,0.713471445
309,77679,2003/4/23,2003/4/23,0,2.717388608,1.884686508,2.598157953
309,77679,2003/4/23,2003/4/24,1,-0.793650001,0.038313599,2.636471551
309,77679,2003/4/23,2003/4/25,2,-0.866667461,0.390428539,3.026900091
309,77679,2003/4/23,2003/4/28,3,2.219232917,0.533667917,3.560568007
309,77679,2003/4/23,2003/4/29,4,1.256578881,0.931853481,4.492421489
309,77679,2003/4/23,2003/4/30,5,0.253398158,0.181577188,4.673998676
309,77679,2003/4/23,2003/5/1,6,-0.712900888,-0.738328918,3.935669758
309,77679,2003/4/23,2003/5/2,7,3.067886829,1.579442829,5.515112588
309,77679,2003/4/23,2003/5/5,8,1.646612026,1.734025446,7.249138033
309,77679,2003/4/23,2003/5/6,9,1.5625,0.7002079,7.949345933
309,77679,2003/4/23,2003/5/7,10,-0.028310923,0.452558077,8.401904011
309,77679,2003/4/23,2003/5/8,11,-1.510578301,-0.581795701,7.82010831
310,77785,2006/11/14,2006/10/30,-11,-7.12383911,-7.15589257,-7.15589257
310,77785,2006/11/14,2006/10/31,-10,-3.655915707,-3.66181622,-10.81770879
310,77785,2006/11/14,2006/11/1,-9,-3.534222022,-2.636724022,-13.45443281
310,77785,2006/11/14,2006/11/2,-8,-0.887001678,-0.873687598,-14.32812041
310,77785,2006/11/14,2006/11/3,-7,-0.116734183,-0.085266733,-14.41338714
310,77785,2006/11/14,2006/11/6,-6,-0.116870611,-1.268526611,-15.68191375
310,77785,2006/11/14,2006/11/7,-5,-1.677068323,-1.858516323,-17.54043008
310,77785,2006/11/14,2006/11/8,-4,-2.221338637,-2.556889737,-20.09731981
310,77785,2006/11/14,2006/11/9,-3,-0.689655496,-0.225336196,-20.32265601
310,77785,2006/11/14,2006/11/10,-2,-4.207511246,-4.422425646,-24.74508166
310,77785,2006/11/14,2006/11/13,-1,0.426432723,0.198535923,-24.54654573
310,77785,2006/11/14,2006/11/14,0,1.868367568,1.175240068,-23.37130567
310,77785,2006/11/14,2006/11/15,1,2.334303781,1.934008381,-21.43729728
310,77785,2006/11/14,2006/11/16,2,-2.362525277,-2.475862677,-23.91315996
310,77785,2006/11/14,2006/11/17,3,-2.71172151,-2.73286868,-26.64602864
310,77785,2006/11/14,2006/11/20,4,2.05831714,2.00980411,-24.63622453
310,77785,2006/11/14,2006/11/21,5,6.72269091,6.40889871,-18.22732582
310,77785,2006/11/14,2006/11/22,6,-1.023622975,-1.323252175,-19.550578
310,77785,2006/11/14,2006/11/24,7,0.397774018,0.588043218,-18.96253478
310,77785,2006/11/14,2006/11/27,8,-4.873215407,-3.401514407,-22.36404918
310,77785,2006/11/14,2006/11/28,9,0.458144955,0.154565155,-22.20948403
310,77785,2006/11/14,2006/11/29,10,-1.824214496,-2.789803696,-24.99928772
311,77855,2003/10/22,2003/10/7,-11,-1.068462431,-1.568072031,-1.568072031
311,77855,2003/10/22,2003/10/8,-10,1.839996316,2.279298616,0.711226584
311,77855,2003/10/22,2003/10/9,-9,1.217601635,0.685228835,1.396455419
311,77855,2003/10/22,2003/10/10,-8,-4.695386067,-4.709168637,-3.312713218
311,77855,2003/10/22,2003/10/13,-7,1.791533083,1.019543483,-2.293169736
311,77855,2003/10/22,2003/10/14,-6,0.440002419,0.000705619,-2.292464117
311,77855,2003/10/22,2003/10/15,-5,4.420544207,4.753078007,2.460613891
311,77855,2003/10/22,2003/10/16,-4,-1.716242731,-2.080956531,0.37965736
311,77855,2003/10/22,2003/10/17,-3,-1.629802398,-0.549463398,-0.169806038
311,77855,2003/10/22,2003/10/20,-2,-4.418149218,-4.789122418,-4.958928456
311,77855,2003/10/22,2003/10/21,-1,-3.631857783,-3.907560783,-8.866489239
311,77855,2003/10/22,2003/10/22,0,-2.483939752,-1.038316752,-9.904805991
311,77855,2003/10/22,2003/10/23,1,3.864730522,3.747911622,-6.156894369
311,77855,2003/10/22,2003/10/24,2,-0.634247856,-0.209477256,-6.366371625
311,77855,2003/10/22,2003/10/27,3,1.914896816,1.501697616,-4.864674009
311,77855,2003/10/22,2003/10/28,4,1.461371407,-0.049253593,-4.913927602
311,77855,2003/10/22,2003/10/29,5,0.288072438,0.001909638,-4.912017964
311,77855,2003/10/22,2003/10/30,6,1.251532137,1.347913097,-3.564104867
311,77855,2003/10/22,2003/10/31,7,-1.181258727,-1.424445927,-4.988550794
311,77855,2003/10/22,2003/11/3,8,-0.288539543,-1.175577143,-6.164127937
311,77855,2003/10/22,2003/11/4,9,0.826783199,1.197649299,-4.966478638
311,77855,2003/10/22,2003/11/5,10,1.476017293,1.534356163,-3.432122475
311,77855,2003/10/22,2003/11/6,11,1.49495285,0.94623025,-2.485892225
312,77898,2002/9/25,2002/9/10,-11,1.310855709,0.666381209,0.666381209
312,77898,2002/9/25,2002/9/11,-10,-0.415897183,-0.482370763,0.184010446
312,77898,2002/9/25,2002/9/12,-9,0.417634146,2.706333146,2.890343592
312,77898,2002/9/25,2002/9/13,-8,-2.957483381,-3.280845281,-0.390501689
312,77898,2002/9/25,2002/9/16,-7,1.904760115,1.920146095,1.529644406
312,77898,2002/9/25,2002/9/17,-6,-2.336448617,-0.494269617,1.035374789
312,77898,2002/9/25,2002/9/18,-5,-3.827747703,-3.314438503,-2.279063714
312,77898,2002/9/25,2002/9/19,-4,-0.597019074,2.277545926,-0.001517788
312,77898,2002/9/25,2002/9/20,-3,2.902902663,2.684481163,2.682963374
312,77898,2002/9/25,2002/9/23,-2,-1.750966534,-0.268395534,2.41456784
312,77898,2002/9/25,2002/9/24,-1,0.990093313,2.497461313,4.912029154
312,77898,2002/9/25,2002/9/25,0,2.941178344,0.545727344,5.457756498
312,77898,2002/9/25,2002/9/26,1,1.904760115,0.182504115,5.640260613
312,77898,2002/9/25,2002/9/27,2,2.803740092,5.643809092,11.2840697
312,77898,2002/9/25,2002/9/30,3,-1.818180084,-0.615019084,10.66905062
312,77898,2002/9/25,2002/10/1,4,-0.462964736,-3.835937736,6.833112884
312,77898,2002/9/25,2002/10/2,5,0.976739917,3.236663917,10.0697768
312,77898,2002/9/25,2002/10/3,6,-0.875166431,0.245326569,10.31510337
312,77898,2002/9/25,2002/10/4,7,0,2.221445,12.53654837
312,77898,2002/9/25,2002/10/7,8,0.371745089,2.407659089,14.94420746
312,77898,2002/9/25,2002/10/8,9,-1.813950576,-3.219027576,11.72517988
312,77898,2002/9/25,2002/10/9,10,1.468495745,4.215060745,15.94024063
312,77898,2002/9/25,2002/10/10,11,0.373482378,-3.013432622,12.92680801
313,78044,1990/7/20,1990/7/5,-11,-2.362204716,-1.382996516,-1.382996516
313,78044,1990/7/20,1990/7/6,-10,2.419354767,1.800724567,0.417728051
313,78044,1990/7/20,1990/7/9,-9,0.787401572,0.567000772,0.984728823
313,78044,1990/7/20,1990/7/10,-8,2.34375,2.9523723,3.937101123
313,78044,1990/7/20,1990/7/11,-7,0.763358781,-0.290635219,3.646465904
313,78044,1990/7/20,1990/7/12,-6,-3.787878901,-4.840609901,-1.194143997
313,78044,1990/7/20,1990/7/13,-5,3.937007859,3.466974159,2.272830163
313,78044,1990/7/20,1990/7/16,-4,0,-0.4131738,1.859656363
313,78044,1990/7/20,1990/7/17,-3,-2.27272734,-1.85984494,-0.000188578
313,78044,1990/7/20,1990/7/18,-2,0,0.8366127,0.836424122
313,78044,1990/7/20,1990/7/19,-1,0.775193796,0.628856096,1.465280218
313,78044,1990/7/20,1990/7/20,0,0.76923077,1.55493887,3.020219088
313,78044,1990/7/20,1990/7/23,1,-0.763358781,1.041096219,4.061315306
313,78044,1990/7/20,1990/7/24,2,0.76923077,0.72070712,4.782022426
313,78044,1990/7/20,1990/7/25,3,0.763358781,0.371895681,5.153918108
313,78044,1990/7/20,1990/7/26,4,0.75757578,0.97617678,6.130094888
313,78044,1990/7/20,1990/7/27,5,0,0.6223452,6.752440088
313,78044,1990/7/20,1990/7/30,6,-1.503759436,-1.791508736,4.960931351
313,78044,1990/7/20,1990/7/31,7,-2.29007639,-2.45265989,2.508271461
313,78044,1990/7/20,1990/8/1,8,1.5625,1.705593,4.213864461
313,78044,1990/7/20,1990/8/2,9,-2.307692356,-1.207026356,3.006838105
313,78044,1990/7/20,1990/8/3,10,-5.511811003,-3.731332003,-0.724493898
314,78050,2004/8/17,2004/8/2,-11,1.39329331,1.04011891,1.04011891
314,78050,2004/8/17,2004/8/3,-10,2.585034817,3.251230717,4.291349627
314,78050,2004/8/17,2004/8/4,-9,-2.785146423,-2.557954823,1.733394805
314,78050,2004/8/17,2004/8/5,-8,-3.137790039,-1.545871039,0.187523766
314,78050,2004/8/17,2004/8/6,-7,-9.295772761,-7.801389761,-7.613865996
314,78050,2004/8/17,2004/8/9,-6,-0.155283057,-0.168431177,-7.782297172
314,78050,2004/8/17,2004/8/10,-5,0.77760797,-0.54157803,-8.323875202
314,78050,2004/8/17,2004/8/11,-4,-1.697532833,-1.359224433,-9.683099635
314,78050,2004/8/17,2004/8/12,-3,2.354789525,3.517832525,-6.16526711
314,78050,2004/8/17,2004/8/13,-2,0.30674818,0.11066168,-6.05460543
314,78050,2004/8/17,2004/8/16,-1,-0.764528895,-2.162160895,-8.216766325
314,78050,2004/8/17,2004/8/17,0,1.078585163,0.785838963,-7.430927362
314,78050,2004/8/17,2004/8/18,1,5.182929337,3.896444337,-3.534483025
314,78050,2004/8/17,2004/8/19,2,7.405792177,7.719541277,4.185058252
314,78050,2004/8/17,2004/8/20,3,-2.172443457,-2.989490057,1.195568195
314,78050,2004/8/17,2004/8/23,4,-3.448275849,-3.104508749,-1.908940554
314,78050,2004/8/17,2004/8/24,5,3.142854199,3.085092569,1.176152014
314,78050,2004/8/17,2004/8/25,6,0.96953148,0.16981078,1.345962795
314,78050,2004/8/17,2004/8/26,7,-0.823044498,-0.788137438,0.557825357
314,78050,2004/8/17,2004/8/27,8,0.691564195,0.393692495,0.951517852
314,78050,2004/8/17,2004/8/30,9,-1.963539235,-1.150148735,-0.198630883
314,78050,2004/8/17,2004/8/31,10,-0.858368352,-1.367355652,-1.565986535
314,78050,2004/8/17,2004/9/1,11,0.577200018,0.235995918,-1.329990617
315,78071,2004/7/27,2004/7/12,-11,-0.079296395,-0.084895714,-0.084895714
315,78071,2004/7/27,2004/7/13,-10,-0.39682691,-0.44892693,-0.533822644
315,78071,2004/7/27,2004/7/14,-9,0.876491237,1.140572337,0.606749693
315,78071,2004/7/27,2004/7/15,-8,-2.52764374,-2.19754484,-1.590795147
315,78071,2004/7/27,2004/7/16,-7,-2.350080758,-1.884376558,-3.475171705
315,78071,2004/7/27,2004/7/19,-6,-27.1369338,-27.0771073,-30.55227901
315,78071,2004/7/27,2004/7/20,-5,12.75626272,12.00946562,-18.54281339
315,78071,2004/7/27,2004/7/21,-4,-2.525252663,-1.078847663,-19.62166105
315,78071,2004/7/27,2004/7/22,-3,-5.492225289,-5.574022929,-25.19568398
315,78071,2004/7/27,2004/7/23,-2,-0.548247714,0.470395286,-24.72528869
315,78071,2004/7/27,2004/7/26,-1,-4.630651325,-4.162446925,-28.88773562
315,78071,2004/7/27,2004/7/27,0,0.809256081,-0.229225919,-29.11696154
315,78071,2004/7/27,2004/7/28,1,4.357799515,4.373989105,-24.74297243
315,78071,2004/7/27,2004/7/29,2,0.879119989,0.214121589,-24.52885085
315,78071,2004/7/27,2004/7/30,3,0.544653973,0.397584473,-24.13126637
315,78071,2004/7/27,2004/8/2,4,-3.358607739,-3.711782139,-27.84304851
315,78071,2004/7/27,2004/8/3,5,-3.026910871,-2.360714971,-30.20376348
315,78071,2004/7/27,2004/8/4,6,-2.543344721,-2.316153121,-32.5199166
315,78071,2004/7/27,2004/8/5,7,0.830364041,2.422283041,-30.09763356
315,78071,2004/7/27,2004/8/6,8,-2.941176482,-1.446793482,-31.54442705
315,78071,2004/7/27,2004/8/9,9,-2.787873149,-2.801021269,-34.34544831
315,78071,2004/7/27,2004/8/10,10,7.48128891,6.16210291,-28.1833454
315,78071,2004/7/27,2004/8/11,11,-1.160086226,-0.821777826,-29.00512323
316,78172,2002/11/27,2002/11/12,-11,3.707158193,2.877607393,2.877607393
316,78172,2002/11/27,2002/11/13,-10,0.517085288,0.545693998,3.423301391
316,78172,2002/11/27,2002/11/14,-9,4.406175762,2.000489762,5.423791153
316,78172,2002/11/27,2002/11/15,-8,0.257067126,-0.346192174,5.077598979
316,78172,2002/11/27,2002/11/18,-7,-1.923072152,-1.018712752,4.058886228
316,78172,2002/11/27,2002/11/19,-6,-1.459699217,-1.006435517,3.05245071
316,78172,2002/11/27,2002/11/20,-5,0.972802658,-0.873065342,2.179385368
316,78172,2002/11/27,2002/11/21,-4,3.788052127,1.665512127,3.844897495
316,78172,2002/11/27,2002/11/22,-3,0.527426135,0.723523835,4.568421329
316,78172,2002/11/27,2002/11/25,-2,4.15529795,3.81462725,8.383048579
316,78172,2002/11/27,2002/11/26,-1,-2.941774949,-0.968676949,7.41437163
316,78172,2002/11/27,2002/11/27,0,4.982357472,2.261555472,9.675927102
316,78172,2002/11/27,2002/11/29,1,-1.226021256,-0.966973056,8.708954046
316,78172,2002/11/27,2002/12/2,2,0.860861503,0.866809997,9.575764042
316,78172,2002/11/27,2002/12/3,3,-2.401752397,-0.919038397,8.656725645
316,78172,2002/11/27,2002/12/4,4,-2.113072388,-1.730649088,6.926076557
316,78172,2002/11/27,2002/12/5,5,-1.061689109,0.013660891,6.939737449
316,78172,2002/11/27,2002/12/6,6,0.272996794,-0.301783806,6.637953642
316,78172,2002/11/27,2002/12/9,7,-4.460735247,-2.293620247,4.344333395
316,78172,2002/11/27,2002/12/10,8,3.901803121,2.487571121,6.831904516
316,78172,2002/11/27,2002/12/11,9,0.063288561,-0.032493159,6.799411358
316,78172,2002/11/27,2002/12/12,10,-0.084336736,0.134626264,6.934037621
317,78749,1996/11/14,1996/10/30,-11,-3.846153989,-3.844833623,-3.844833623
317,78749,1996/11/14,1996/10/31,-10,0,-0.6206724,-4.465506023
317,78749,1996/11/14,1996/11/1,-9,0,0.1559983,-4.309507723
317,78749,1996/11/14,1996/11/4,-8,0,-0.2860198,-4.595527523
317,78749,1996/11/14,1996/11/5,-7,0,-0.8581676,-5.453695123
317,78749,1996/11/14,1996/11/6,-6,1.999999955,0.630966955,-4.822728168
317,78749,1996/11/14,1996/11/7,-5,-1.960784383,-2.371443383,-7.194171551
317,78749,1996/11/14,1996/11/8,-4,1.999999955,1.624814755,-5.569356796
317,78749,1996/11/14,1996/11/11,-3,1.960784383,1.759306483,-3.810050313
317,78749,1996/11/14,1996/11/12,-2,3.846153989,4.019849189,0.209798877
317,78749,1996/11/14,1996/11/13,-1,0,-0.1887024,0.021096477
317,78749,1996/11/14,1996/11/14,0,0,-0.5901211,-0.569024623
317,78749,1996/11/14,1996/11/15,1,11.11111119,11.01623863,10.44721401
317,78749,1996/11/14,1996/11/18,2,3.333333507,3.475552007,13.92276602
317,78749,1996/11/14,1996/11/19,3,3.225806355,2.682434455,16.60520047
317,78749,1996/11/14,1996/11/20,4,3.125,2.8741196,19.47932007
317,78749,1996/11/14,1996/11/21,5,0,0.1847248,19.66404487
317,78749,1996/11/14,1996/11/22,6,-6.060606241,-6.798312541,12.86573233
317,78749,1996/11/14,1996/11/25,7,0,-0.959815,11.90591733
317,78749,1996/11/14,1996/11/26,8,0,0.1621717,12.06808903
317,78749,1996/11/14,1996/11/27,9,0,-0.03984954,12.02823949
317,78749,1996/11/14,1996/11/29,10,4.838709533,4.544782233,16.57302173
318,78981,2005/7/28,2005/7/13,-11,2.832317539,2.853670339,2.853670339
318,78981,2005/7/28,2005/7/14,-10,2.003127895,1.958150365,4.811820704
318,78981,2005/7/28,2005/7/15,-9,1.288733259,1.188817949,6.000638653
318,78981,2005/7/28,2005/7/18,-8,-0.272645126,0.202021574,6.202660227
318,78981,2005/7/28,2005/7/19,-7,0.303773675,-0.496026825,5.706633402
